<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
VTBR;0;20140425;112617;0.037000000;100000
VTBR;0;20140425;112617;0.037000000;50000
VTBR;0;20140425;112617;0.037000000;500000
VTBR;0;20140425;112617;0.037000000;40000
VTBR;0;20140425;112617;0.037000000;10000
VTBR;0;20140425;112617;0.037000000;40000
VTBR;0;20140425;112617;0.037000000;10000
VTBR;0;20140425;112617;0.037000000;1000000
VTBR;0;20140425;112617;0.037000000;50000
VTBR;0;20140425;112617;0.037010000;10000
VTBR;0;20140425;112617;0.037010000;1400000
VTBR;0;20140425;112617;0.037010000;10000
VTBR;0;20140425;112617;0.037010000;700000
VTBR;0;20140425;112617;0.036990000;10000
VTBR;0;20140425;112617;0.036990000;40000
VTBR;0;20140425;112617;0.037000000;70000
VTBR;0;20140425;112618;0.037000000;700000
VTBR;0;20140425;112618;0.036980000;10000
VTBR;0;20140425;112618;0.036980000;10000
VTBR;0;20140425;112618;0.037000000;14230000
VTBR;0;20140425;112618;0.037000000;15770000
VTBR;0;20140425;112618;0.036990000;50000
VTBR;0;20140425;112618;0.036990000;700000
VTBR;0;20140425;112618;0.036990000;700000
VTBR;0;20140425;112618;0.037000000;10000
VTBR;0;20140425;112618;0.037000000;1000000
VTBR;0;20140425;112621;0.036980000;20000
VTBR;0;20140425;112624;0.036980000;10000
VTBR;0;20140425;112624;0.036980000;10000
VTBR;0;20140425;112624;0.036980000;10000
VTBR;0;20140425;112624;0.036980000;30000
VTBR;0;20140425;112625;0.036980000;10000
VTBR;0;20140425;112626;0.037000000;100000
VTBR;0;20140425;112626;0.036980000;2000000
VTBR;0;20140425;112628;0.037000000;10000
VTBR;0;20140425;112628;0.037000000;20000
VTBR;0;20140425;112629;0.037000000;100000
VTBR;0;20140425;112630;0.036980000;500000
VTBR;0;20140425;112631;0.036990000;80000
VTBR;0;20140425;112632;0.036980000;460000
VTBR;0;20140425;112632;0.036970000;10000
VTBR;0;20140425;112632;0.036970000;10000
VTBR;0;20140425;112632;0.036970000;40000
VTBR;0;20140425;112632;0.036970000;250000
VTBR;0;20140425;112632;0.036970000;700000
VTBR;0;20140425;112632;0.036970000;9880000
VTBR;0;20140425;112632;0.036970000;200000
VTBR;0;20140425;112632;0.036970000;50000
VTBR;0;20140425;112632;0.036970000;1100000
VTBR;0;20140425;112632;0.036970000;900000
VTBR;0;20140425;112632;0.036970000;700000
VTBR;0;20140425;112632;0.036970000;700000
VTBR;0;20140425;112632;0.036970000;9100000
VTBR;0;20140425;112632;0.036970000;700000
VTBR;0;20140425;112632;0.036960000;20000
VTBR;0;20140425;112632;0.036960000;20000
VTBR;0;20140425;112633;0.036970000;100000
VTBR;0;20140425;112633;0.036960000;210000
VTBR;0;20140425;112633;0.036960000;190000
VTBR;0;20140425;112633;0.036970000;20000
VTBR;0;20140425;112634;0.036970000;90000
VTBR;0;20140425;112635;0.036970000;10000
VTBR;0;20140425;112635;0.036970000;20000
VTBR;0;20140425;112635;0.036970000;200000
VTBR;0;20140425;112635;0.036970000;10000
VTBR;0;20140425;112635;0.036970000;20000
VTBR;0;20140425;112635;0.036970000;10000
VTBR;0;20140425;112635;0.036970000;20000
VTBR;0;20140425;112635;0.036970000;10000
VTBR;0;20140425;112635;0.036970000;10000
VTBR;0;20140425;112635;0.036970000;20000
VTBR;0;20140425;112636;0.036970000;20000
VTBR;0;20140425;112636;0.036970000;400000
VTBR;0;20140425;112637;0.036960000;10000
VTBR;0;20140425;112637;0.036960000;10000
VTBR;0;20140425;112639;0.036970000;2000000
VTBR;0;20140425;112640;0.036960000;990000
VTBR;0;20140425;112640;0.036960000;10000
VTBR;0;20140425;112640;0.036960000;40000
VTBR;0;20140425;112642;0.036950000;40000
VTBR;0;20140425;112642;0.036950000;160000
VTBR;0;20140425;112643;0.036950000;3780000
VTBR;0;20140425;112643;0.036950000;2300000
VTBR;0;20140425;112643;0.036950000;9260000
VTBR;0;20140425;112643;0.036950000;10000
VTBR;0;20140425;112643;0.036950000;180000
VTBR;0;20140425;112643;0.036950000;820000
VTBR;0;20140425;112643;0.036950000;400000
VTBR;0;20140425;112644;0.036940000;10000
VTBR;0;20140425;112644;0.036940000;10000
VTBR;0;20140425;112644;0.036940000;40000
VTBR;0;20140425;112644;0.036950000;20000
VTBR;0;20140425;112645;0.036950000;100000
VTBR;0;20140425;112646;0.036950000;10000
VTBR;0;20140425;112647;0.036940000;60000
VTBR;0;20140425;112648;0.036940000;10000
VTBR;0;20140425;112649;0.036930000;20000
VTBR;0;20140425;112650;0.036940000;1000000
VTBR;0;20140425;112650;0.036930000;200000
VTBR;0;20140425;112651;0.036940000;10000
VTBR;0;20140425;112651;0.036940000;10000
VTBR;0;20140425;112651;0.036940000;10000
VTBR;0;20140425;112651;0.036940000;10000
VTBR;0;20140425;112653;0.036930000;80000
VTBR;0;20140425;112653;0.036930000;1000000
VTBR;0;20140425;112653;0.036930000;10000
VTBR;0;20140425;112653;0.036930000;10000
VTBR;0;20140425;112653;0.036930000;40000
VTBR;0;20140425;112653;0.036930000;100000
VTBR;0;20140425;112653;0.036930000;760000
VTBR;0;20140425;112654;0.036930000;240000
VTBR;0;20140425;112654;0.036930000;60000
VTBR;0;20140425;112654;0.036930000;200000
VTBR;0;20140425;112654;0.036930000;2810000
VTBR;0;20140425;112655;0.036930000;16990000
VTBR;0;20140425;112655;0.036920000;100000
VTBR;0;20140425;112655;0.036920000;10000
VTBR;0;20140425;112655;0.036920000;1000000
VTBR;0;20140425;112655;0.036920000;500000
VTBR;0;20140425;112655;0.036920000;10000
VTBR;0;20140425;112655;0.036920000;40000
VTBR;0;20140425;112655;0.036910000;350000
VTBR;0;20140425;112655;0.036910000;10000
VTBR;0;20140425;112655;0.036910000;40000
VTBR;0;20140425;112655;0.036910000;500000
VTBR;0;20140425;112655;0.036910000;10000
VTBR;0;20140425;112655;0.036910000;1390000
VTBR;0;20140425;112655;0.036910000;3000000
VTBR;0;20140425;112655;0.036910000;100000
VTBR;0;20140425;112655;0.036900000;100000
VTBR;0;20140425;112655;0.036900000;10000
VTBR;0;20140425;112655;0.036900000;250000
VTBR;0;20140425;112655;0.036900000;100000
VTBR;0;20140425;112655;0.036900000;10000
VTBR;0;20140425;112655;0.036900000;1000000
VTBR;0;20140425;112655;0.036900000;1000000
VTBR;0;20140425;112655;0.036900000;10000
VTBR;0;20140425;112655;0.036900000;40000
VTBR;0;20140425;112655;0.036900000;13430000
VTBR;0;20140425;112655;0.036910000;60000
VTBR;0;20140425;112656;0.036910000;300000
VTBR;0;20140425;112656;0.036910000;840000
VTBR;0;20140425;112656;0.036910000;10000
VTBR;0;20140425;112656;0.036910000;5200000
VTBR;0;20140425;112656;0.036910000;400000
VTBR;0;20140425;112656;0.036930000;60000
VTBR;0;20140425;112656;0.036910000;320000
VTBR;0;20140425;112656;0.036910000;340000
VTBR;0;20140425;112656;0.036910000;1000000
VTBR;0;20140425;112656;0.036930000;60000
VTBR;0;20140425;112656;0.036910000;230000
VTBR;0;20140425;112656;0.036910000;6300000
VTBR;0;20140425;112656;0.036900000;700000
VTBR;0;20140425;112656;0.036930000;40000
VTBR;0;20140425;112657;0.036910000;2500000
VTBR;0;20140425;112657;0.036910000;2500000
VTBR;0;20140425;112657;0.036910000;5000000
VTBR;0;20140425;112657;0.036910000;2000000
VTBR;0;20140425;112657;0.036910000;1000000
VTBR;0;20140425;112700;0.036910000;30000
VTBR;0;20140425;112701;0.036910000;970000
VTBR;0;20140425;112701;0.036900000;3400000
VTBR;0;20140425;112701;0.036900000;1500000
VTBR;0;20140425;112701;0.036900000;10000
VTBR;0;20140425;112701;0.036900000;30960000
VTBR;0;20140425;112701;0.036900000;4000000
VTBR;0;20140425;112701;0.036900000;100000
VTBR;0;20140425;112701;0.036900000;200000
VTBR;0;20140425;112701;0.036900000;60000
VTBR;0;20140425;112701;0.036900000;1000000
VTBR;0;20140425;112701;0.036900000;1000000
VTBR;0;20140425;112701;0.036890000;10000
VTBR;0;20140425;112701;0.036890000;50000
VTBR;0;20140425;112701;0.036890000;700000
VTBR;0;20140425;112701;0.036890000;5000000
VTBR;0;20140425;112701;0.036880000;1500000
VTBR;0;20140425;112701;0.036880000;10000
VTBR;0;20140425;112701;0.036880000;10000
VTBR;0;20140425;112701;0.036880000;2070000
VTBR;0;20140425;112701;0.036880000;10000000
VTBR;0;20140425;112701;0.036870000;10000
VTBR;0;20140425;112701;0.036870000;13320000
VTBR;0;20140425;112701;0.036890000;10000
VTBR;0;20140425;112701;0.036890000;20000
VTBR;0;20140425;112701;0.036890000;70000
VTBR;0;20140425;112701;0.036890000;80000
VTBR;0;20140425;112701;0.036890000;2000000
VTBR;0;20140425;112701;0.036890000;1100000
VTBR;0;20140425;112701;0.036900000;2000000
VTBR;0;20140425;112701;0.036880000;15000000
VTBR;0;20140425;112701;0.036870000;16680000
VTBR;0;20140425;112701;0.036870000;700000
VTBR;0;20140425;112701;0.036870000;300000
VTBR;0;20140425;112701;0.036860000;250000
VTBR;0;20140425;112701;0.036860000;10000
VTBR;0;20140425;112701;0.036860000;10000
VTBR;0;20140425;112701;0.036860000;2000000
VTBR;0;20140425;112701;0.036850000;10000
VTBR;0;20140425;112701;0.036850000;1900000
VTBR;0;20140425;112701;0.036850000;10000
VTBR;0;20140425;112701;0.036850000;70000
VTBR;0;20140425;112701;0.036850000;100000
VTBR;0;20140425;112701;0.036850000;30000
VTBR;0;20140425;112701;0.036850000;3500000
VTBR;0;20140425;112701;0.036840000;1000000
VTBR;0;20140425;112701;0.036840000;3430000
VTBR;0;20140425;112701;0.036890000;10000
VTBR;0;20140425;112701;0.036890000;4990000
VTBR;0;20140425;112701;0.036900000;2010000
VTBR;0;20140425;112701;0.036890000;50000
VTBR;0;20140425;112701;0.036870000;80000
VTBR;0;20140425;112701;0.036870000;1880000
VTBR;0;20140425;112701;0.036870000;40000
VTBR;0;20140425;112701;0.036860000;10000
VTBR;0;20140425;112701;0.036850000;280000
VTBR;0;20140425;112701;0.036870000;700000
VTBR;0;20140425;112701;0.036870000;40000
VTBR;0;20140425;112701;0.036860000;80000
VTBR;0;20140425;112701;0.036860000;2120000
VTBR;0;20140425;112701;0.036850000;500000
VTBR;0;20140425;112701;0.036860000;890000
VTBR;0;20140425;112701;0.036860000;30000
VTBR;0;20140425;112701;0.036860000;5000000
VTBR;0;20140425;112702;0.036850000;4500000
VTBR;0;20140425;112702;0.036850000;700000
VTBR;0;20140425;112702;0.036840000;6570000
VTBR;0;20140425;112702;0.036840000;10000
VTBR;0;20140425;112702;0.036840000;100000
VTBR;0;20140425;112702;0.036830000;200000
VTBR;0;20140425;112702;0.036830000;500000
VTBR;0;20140425;112702;0.036830000;10000
VTBR;0;20140425;112702;0.036830000;10000
VTBR;0;20140425;112702;0.036830000;5000000
VTBR;0;20140425;112702;0.036830000;700000
VTBR;0;20140425;112702;0.036820000;20000
VTBR;0;20140425;112702;0.036820000;50000
VTBR;0;20140425;112702;0.036820000;60000
VTBR;0;20140425;112702;0.036820000;10000
VTBR;0;20140425;112702;0.036820000;1000000
VTBR;0;20140425;112702;0.036820000;1360000
VTBR;0;20140425;112702;0.036810000;350000
VTBR;0;20140425;112702;0.036810000;10000
VTBR;0;20140425;112702;0.036810000;2040000
VTBR;0;20140425;112702;0.036800000;30000
VTBR;0;20140425;112702;0.036800000;10000
VTBR;0;20140425;112702;0.036800000;1760000
VTBR;0;20140425;112702;0.036840000;40000
VTBR;0;20140425;112702;0.036840000;80000
VTBR;0;20140425;112702;0.036840000;100000
VTBR;0;20140425;112702;0.036840000;500000
VTBR;0;20140425;112702;0.036820000;10000
VTBR;0;20140425;112702;0.036810000;220000
VTBR;0;20140425;112702;0.036840000;4000000
VTBR;0;20140425;112702;0.036840000;280000
VTBR;0;20140425;112702;0.036850000;4720000
VTBR;0;20140425;112702;0.036850000;480000
VTBR;0;20140425;112702;0.036850000;20000
VTBR;0;20140425;112702;0.036840000;400000
VTBR;0;20140425;112702;0.036860000;4850000
VTBR;0;20140425;112702;0.036860000;2030000
VTBR;0;20140425;112702;0.036860000;2970000
VTBR;0;20140425;112702;0.036860000;1010000
VTBR;0;20140425;112702;0.036860000;1010000
VTBR;0;20140425;112702;0.036860000;1000000
VTBR;0;20140425;112702;0.036850000;1000000
VTBR;0;20140425;112702;0.036850000;4650000
VTBR;0;20140425;112702;0.036850000;5050000
VTBR;0;20140425;112702;0.036860000;500000
VTBR;0;20140425;112702;0.036860000;2500000
VTBR;0;20140425;112702;0.036850000;500000
VTBR;0;20140425;112702;0.036860000;110000
VTBR;0;20140425;112702;0.036860000;60000
VTBR;0;20140425;112702;0.036850000;500000
VTBR;0;20140425;112702;0.036850000;200000
VTBR;0;20140425;112702;0.036850000;300000
VTBR;0;20140425;112702;0.036850000;1000000
VTBR;0;20140425;112702;0.036850000;10000
VTBR;0;20140425;112703;0.036850000;1000000
VTBR;0;20140425;112703;0.036860000;1000000
VTBR;0;20140425;112703;0.036860000;1000000
VTBR;0;20140425;112704;0.036860000;10000
VTBR;0;20140425;112704;0.036860000;10000
VTBR;0;20140425;112705;0.036860000;20000
VTBR;0;20140425;112705;0.036860000;960000
VTBR;0;20140425;112705;0.036850000;17690000
VTBR;0;20140425;112705;0.036850000;3460000
VTBR;0;20140425;112707;0.036850000;100000
VTBR;0;20140425;112708;0.036870000;100000
VTBR;0;20140425;112708;0.036870000;10000
VTBR;0;20140425;112708;0.036870000;60000
VTBR;0;20140425;112708;0.036870000;640000
VTBR;0;20140425;112708;0.036860000;10000
VTBR;0;20140425;112708;0.036880000;990000
VTBR;0;20140425;112709;0.036860000;30000
VTBR;0;20140425;112709;0.036860000;10000
VTBR;0;20140425;112709;0.036860000;10000
VTBR;0;20140425;112709;0.036860000;100000
VTBR;0;20140425;112711;0.036860000;350000
VTBR;0;20140425;112711;0.036860000;2000000
VTBR;0;20140425;112711;0.036850000;100000
VTBR;0;20140425;112711;0.036850000;300000
VTBR;0;20140425;112711;0.036850000;10000
VTBR;0;20140425;112713;0.036850000;30000
VTBR;0;20140425;112716;0.036850000;20000
VTBR;0;20140425;112718;0.036850000;10000
VTBR;0;20140425;112718;0.036880000;5500000
VTBR;0;20140425;112720;0.036870000;1900000
VTBR;0;20140425;112721;0.036880000;2000000
VTBR;0;20140425;112721;0.036870000;500000
VTBR;0;20140425;112721;0.036870000;600000
VTBR;0;20140425;112721;0.036860000;1840000
VTBR;0;20140425;112721;0.036860000;560000
VTBR;0;20140425;112722;0.036870000;10000
VTBR;0;20140425;112722;0.036880000;4300000
VTBR;0;20140425;112722;0.036880000;2210000
VTBR;0;20140425;112722;0.036880000;1000000
VTBR;0;20140425;112722;0.036880000;790000
VTBR;0;20140425;112725;0.036870000;490000
VTBR;0;20140425;112725;0.036870000;630000
VTBR;0;20140425;112725;0.036870000;2090000
VTBR;0;20140425;112725;0.036890000;1010000
VTBR;0;20140425;112726;0.036880000;100000
VTBR;0;20140425;112730;0.036860000;340000
VTBR;0;20140425;112730;0.036860000;30000
VTBR;0;20140425;112730;0.036860000;300000
VTBR;0;20140425;112730;0.036860000;10000
VTBR;0;20140425;112731;0.036860000;300000
VTBR;0;20140425;112731;0.036860000;500000
VTBR;0;20140425;112731;0.036860000;10000
VTBR;0;20140425;112731;0.036880000;100000
VTBR;0;20140425;112731;0.036880000;14800000
VTBR;0;20140425;112731;0.036880000;350000
VTBR;0;20140425;112731;0.036880000;1200000
VTBR;0;20140425;112731;0.036880000;2110000
VTBR;0;20140425;112733;0.036860000;140000
VTBR;0;20140425;112733;0.036880000;3320000
VTBR;0;20140425;112733;0.036890000;100000
VTBR;0;20140425;112733;0.036890000;5000000
VTBR;0;20140425;112733;0.036890000;3670000
VTBR;0;20140425;112733;0.036890000;35820000
VTBR;0;20140425;112733;0.036890000;2090000
VTBR;0;20140425;112733;0.036890000;500000
VTBR;0;20140425;112733;0.036880000;1750000
VTBR;0;20140425;112733;0.036870000;250000
VTBR;0;20140425;112733;0.036880000;750000
VTBR;0;20140425;112734;0.036880000;100000
VTBR;0;20140425;112737;0.036870000;2000000
VTBR;0;20140425;112737;0.036860000;14860000
VTBR;0;20140425;112737;0.036860000;20000
VTBR;0;20140425;112737;0.036860000;20000
VTBR;0;20140425;112739;0.036860000;1770000
VTBR;0;20140425;112740;0.036860000;230000
VTBR;0;20140425;112740;0.036860000;1170000
VTBR;0;20140425;112742;0.036860000;40000
VTBR;0;20140425;112743;0.036880000;50000
VTBR;0;20140425;112743;0.036880000;10000
VTBR;0;20140425;112745;0.036870000;500000
VTBR;0;20140425;112745;0.036870000;1000000
VTBR;0;20140425;112746;0.036860000;140000
VTBR;0;20140425;112748;0.036880000;2000000
VTBR;0;20140425;112749;0.036870000;10000
VTBR;0;20140425;112749;0.036870000;20000
VTBR;0;20140425;112751;0.036870000;70000
VTBR;0;20140425;112751;0.036870000;10000
VTBR;0;20140425;112751;0.036870000;220000
VTBR;0;20140425;112751;0.036860000;250000
VTBR;0;20140425;112755;0.036880000;1000000
VTBR;0;20140425;112756;0.036860000;70000
VTBR;0;20140425;112756;0.036860000;10000
VTBR;0;20140425;112756;0.036860000;20000
VTBR;0;20140425;112756;0.036860000;2490000
VTBR;0;20140425;112756;0.036860000;360000
VTBR;0;20140425;112759;0.036880000;4000000
VTBR;0;20140425;112800;0.036880000;30000
VTBR;0;20140425;112802;0.036880000;300000
VTBR;0;20140425;112802;0.036880000;20000
VTBR;0;20140425;112807;0.036880000;1170000
VTBR;0;20140425;112807;0.036860000;1490000
VTBR;0;20140425;112807;0.036860000;150000
VTBR;0;20140425;112807;0.036860000;1770000
VTBR;0;20140425;112807;0.036860000;1230000
VTBR;0;20140425;112807;0.036860000;770000
VTBR;0;20140425;112807;0.036860000;2230000
VTBR;0;20140425;112807;0.036860000;20000
VTBR;0;20140425;112807;0.036860000;100000
VTBR;0;20140425;112807;0.036860000;1000000
VTBR;0;20140425;112807;0.036850000;10000
VTBR;0;20140425;112807;0.036850000;640000
VTBR;0;20140425;112807;0.036860000;3500000
VTBR;0;20140425;112808;0.036860000;2000000
VTBR;0;20140425;112809;0.036860000;200000
VTBR;0;20140425;112809;0.036850000;360000
VTBR;0;20140425;112809;0.036850000;1000000
VTBR;0;20140425;112809;0.036850000;3000000
VTBR;0;20140425;112809;0.036850000;3200000
VTBR;0;20140425;112809;0.036850000;20000
VTBR;0;20140425;112809;0.036850000;10000
VTBR;0;20140425;112809;0.036850000;10000
VTBR;0;20140425;112809;0.036850000;1010000
VTBR;0;20140425;112809;0.036850000;1010000
VTBR;0;20140425;112809;0.036850000;100000
VTBR;0;20140425;112810;0.036840000;300000
VTBR;0;20140425;112810;0.036840000;10000
VTBR;0;20140425;112810;0.036830000;5000000
VTBR;0;20140425;112810;0.036820000;500000
VTBR;0;20140425;112812;0.036840000;100000
VTBR;0;20140425;112812;0.036840000;100000
VTBR;0;20140425;112813;0.036820000;10000
VTBR;0;20140425;112814;0.036840000;220000
VTBR;0;20140425;112819;0.036860000;100000
VTBR;0;20140425;112820;0.036850000;100000
VTBR;0;20140425;112820;0.036840000;9980000
VTBR;0;20140425;112820;0.036860000;2000000
VTBR;0;20140425;112824;0.036860000;1000000
VTBR;0;20140425;112825;0.036860000;100000
VTBR;0;20140425;112826;0.036860000;10000
VTBR;0;20140425;112827;0.036840000;100000
VTBR;0;20140425;112827;0.036860000;2500000
VTBR;0;20140425;112829;0.036840000;100000
VTBR;0;20140425;112832;0.036860000;10000
VTBR;0;20140425;112833;0.036850000;100000
VTBR;0;20140425;112833;0.036860000;500000
VTBR;0;20140425;112837;0.036860000;100000
VTBR;0;20140425;112837;0.036880000;2000000
VTBR;0;20140425;112838;0.036880000;100000
VTBR;0;20140425;112839;0.036880000;10000
VTBR;0;20140425;112839;0.036880000;300000
VTBR;0;20140425;112842;0.036870000;110000
VTBR;0;20140425;112844;0.036880000;300000
VTBR;0;20140425;112845;0.036880000;10000
VTBR;0;20140425;112845;0.036880000;8390000
VTBR;0;20140425;112845;0.036890000;10000
VTBR;0;20140425;112850;0.036900000;40000
VTBR;0;20140425;112850;0.036890000;140000
VTBR;0;20140425;112850;0.036890000;140000
VTBR;0;20140425;112850;0.036880000;10000
VTBR;0;20140425;112852;0.036860000;1990000
VTBR;0;20140425;112853;0.036860000;20000
VTBR;0;20140425;112857;0.036880000;10000
VTBR;0;20140425;112857;0.036870000;110000
VTBR;0;20140425;112858;0.036870000;3000000
VTBR;0;20140425;112858;0.036870000;750000
VTBR;0;20140425;112858;0.036880000;5750000
VTBR;0;20140425;112903;0.036880000;240000
VTBR;0;20140425;112906;0.036890000;20000
VTBR;0;20140425;112908;0.036890000;110000
VTBR;0;20140425;112911;0.036900000;2000000
VTBR;0;20140425;112912;0.036900000;460000
VTBR;0;20140425;112912;0.036900000;950000
VTBR;0;20140425;112912;0.036900000;490000
VTBR;0;20140425;112912;0.036900000;110000
VTBR;0;20140425;112912;0.036900000;5390000
VTBR;0;20140425;112913;0.036900000;16370000
VTBR;0;20140425;112913;0.036900000;5090000
VTBR;0;20140425;112913;0.036900000;3150000
VTBR;0;20140425;112913;0.036900000;200000
VTBR;0;20140425;112913;0.036910000;10000
VTBR;0;20140425;112913;0.036910000;770000
VTBR;0;20140425;112913;0.036910000;720000
VTBR;0;20140425;112913;0.036920000;50000
VTBR;0;20140425;112916;0.036920000;10000
VTBR;0;20140425;112916;0.036920000;40000
VTBR;0;20140425;112917;0.036930000;100000
VTBR;0;20140425;112917;0.036930000;10000
VTBR;0;20140425;112917;0.036930000;60000
VTBR;0;20140425;112917;0.036930000;2030000
VTBR;0;20140425;112919;0.036930000;30000
VTBR;0;20140425;112919;0.036930000;500000
VTBR;0;20140425;112919;0.036930000;20000
VTBR;0;20140425;112919;0.036930000;10000
VTBR;0;20140425;112919;0.036930000;340000
VTBR;0;20140425;112919;0.036950000;140000
VTBR;0;20140425;112919;0.036950000;50000
VTBR;0;20140425;112920;0.036950000;520000
VTBR;0;20140425;112920;0.036950000;750000
VTBR;0;20140425;112921;0.036950000;60000
VTBR;0;20140425;112922;0.036950000;20000
VTBR;0;20140425;112923;0.036950000;100000
VTBR;0;20140425;112924;0.036950000;110000
VTBR;0;20140425;112924;0.036950000;960000
VTBR;0;20140425;112925;0.036950000;10000
VTBR;0;20140425;112927;0.036950000;1970000
VTBR;0;20140425;112928;0.036950000;100000
VTBR;0;20140425;112931;0.036950000;110000
VTBR;0;20140425;112932;0.036950000;60000
VTBR;0;20140425;112933;0.036950000;20000
VTBR;0;20140425;112935;0.036950000;60000
VTBR;0;20140425;112937;0.036950000;10000
VTBR;0;20140425;112937;0.036950000;60000
VTBR;0;20140425;112937;0.036950000;4210000
VTBR;0;20140425;112937;0.036950000;10000
VTBR;0;20140425;112939;0.036960000;60000
VTBR;0;20140425;112941;0.036960000;40000
VTBR;0;20140425;112941;0.036970000;20000
VTBR;0;20140425;112942;0.036970000;500000
VTBR;0;20140425;112942;0.036950000;60000
VTBR;0;20140425;112942;0.036950000;20000
VTBR;0;20140425;112942;0.036940000;20000
VTBR;0;20140425;112942;0.036940000;100000
VTBR;0;20140425;112944;0.036960000;60000
VTBR;0;20140425;112945;0.036960000;100000
VTBR;0;20140425;112950;0.036970000;500000
VTBR;0;20140425;113005;0.036950000;10000
VTBR;0;20140425;113005;0.036940000;180000
VTBR;0;20140425;113005;0.036940000;20000
VTBR;0;20140425;113005;0.036940000;150000
VTBR;0;20140425;113007;0.036970000;540000
VTBR;0;20140425;113007;0.036970000;20000
VTBR;0;20140425;113010;0.036940000;350000
VTBR;0;20140425;113011;0.036940000;2000000
VTBR;0;20140425;113011;0.036940000;2500000
VTBR;0;20140425;113011;0.036940000;20000
VTBR;0;20140425;113011;0.036940000;10000
VTBR;0;20140425;113011;0.036930000;1970000
VTBR;0;20140425;113014;0.036950000;400000
VTBR;0;20140425;113017;0.036970000;1400000
VTBR;0;20140425;113021;0.036950000;1780000
VTBR;0;20140425;113021;0.036950000;1270000
VTBR;0;20140425;113023;0.036950000;1520000
VTBR;0;20140425;113023;0.036950000;2220000
VTBR;0;20140425;113023;0.036950000;920000
VTBR;0;20140425;113023;0.036950000;250000
VTBR;0;20140425;113023;0.036950000;1160000
VTBR;0;20140425;113023;0.036950000;20000
VTBR;0;20140425;113023;0.036950000;710000
VTBR;0;20140425;113025;0.036970000;500000
VTBR;0;20140425;113027;0.036970000;3000000
VTBR;0;20140425;113027;0.036950000;4000000
VTBR;0;20140425;113027;0.036950000;4870000
VTBR;0;20140425;113027;0.036950000;880000
VTBR;0;20140425;113027;0.036950000;10000000
VTBR;0;20140425;113027;0.036940000;500000
VTBR;0;20140425;113029;0.036920000;50000
VTBR;0;20140425;113029;0.036920000;300000
VTBR;0;20140425;113029;0.036910000;5500000
VTBR;0;20140425;113029;0.036910000;5000000
VTBR;0;20140425;113029;0.036900000;2150000
VTBR;0;20140425;113031;0.036900000;2000000
VTBR;0;20140425;113035;0.036910000;20000
VTBR;0;20140425;113039;0.036900000;2730000
VTBR;0;20140425;113040;0.036900000;2120000
VTBR;0;20140425;113040;0.036900000;1000000
VTBR;0;20140425;113040;0.036900000;380000
VTBR;0;20140425;113040;0.036910000;30000
VTBR;0;20140425;113046;0.036910000;50000
VTBR;0;20140425;113047;0.036920000;20000
VTBR;0;20140425;113048;0.036910000;100000
VTBR;0;20140425;113051;0.036920000;20000
VTBR;0;20140425;113054;0.036910000;1000000
VTBR;0;20140425;113102;0.036910000;700000
VTBR;0;20140425;113119;0.036910000;2130000
VTBR;0;20140425;113119;0.036910000;20000
VTBR;0;20140425;113119;0.036910000;10000
VTBR;0;20140425;113119;0.036910000;50000
VTBR;0;20140425;113119;0.036910000;200000
VTBR;0;20140425;113119;0.036910000;1830000
VTBR;0;20140425;113119;0.036910000;4030000
VTBR;0;20140425;113119;0.036910000;3920000
VTBR;0;20140425;113119;0.036910000;25000000
VTBR;0;20140425;113119;0.036910000;200000
VTBR;0;20140425;113119;0.036910000;10000
VTBR;0;20140425;113119;0.036910000;2500000
VTBR;0;20140425;113119;0.036900000;4620000
VTBR;0;20140425;113119;0.036890000;2000000
VTBR;0;20140425;113119;0.036890000;2000000
VTBR;0;20140425;113120;0.036890000;2000000
VTBR;0;20140425;113123;0.036900000;20000
VTBR;0;20140425;113127;0.036890000;2000000
VTBR;0;20140425;113130;0.036890000;10000
VTBR;0;20140425;113130;0.036900000;100000
VTBR;0;20140425;113130;0.036910000;220000
VTBR;0;20140425;113135;0.036890000;2000000
VTBR;0;20140425;113138;0.036900000;10000
VTBR;0;20140425;113138;0.036910000;1000000
VTBR;0;20140425;113144;0.036890000;2430000
VTBR;0;20140425;113144;0.036890000;4430000
VTBR;0;20140425;113144;0.036890000;800000
VTBR;0;20140425;113144;0.036890000;2330000
VTBR;0;20140425;113144;0.036880000;2490000
VTBR;0;20140425;113144;0.036880000;2140000
VTBR;0;20140425;113144;0.036880000;2520000
VTBR;0;20140425;113144;0.036880000;2140000
VTBR;0;20140425;113144;0.036880000;710000
VTBR;0;20140425;113144;0.036880000;610000
VTBR;0;20140425;113144;0.036880000;870000
VTBR;0;20140425;113149;0.036860000;1000000
VTBR;0;20140425;113152;0.036860000;200000
VTBR;0;20140425;113157;0.036860000;390000
VTBR;0;20140425;113158;0.036860000;200000
VTBR;0;20140425;113201;0.036860000;4210000
VTBR;0;20140425;113201;0.036860000;300000
VTBR;0;20140425;113201;0.036850000;10000
VTBR;0;20140425;113202;0.036860000;10000
VTBR;0;20140425;113203;0.036850000;200000
VTBR;0;20140425;113205;0.036850000;60000
VTBR;0;20140425;113206;0.036860000;50000
VTBR;0;20140425;113209;0.036850000;30000
VTBR;0;20140425;113209;0.036850000;170000
VTBR;0;20140425;113214;0.036850000;100000
