<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
ROSN;0;20140425;152242;224.250000000;220
ROSN;0;20140425;152246;224.260000000;200
ROSN;0;20140425;152246;224.260000000;20
ROSN;0;20140425;152246;224.260000000;50
ROSN;0;20140425;152246;224.260000000;10
ROSN;0;20140425;152246;224.260000000;10
ROSN;0;20140425;152246;224.260000000;100
ROSN;0;20140425;152246;224.260000000;200
ROSN;0;20140425;152246;224.260000000;100
ROSN;0;20140425;152246;224.260000000;60
ROSN;0;20140425;152246;224.240000000;10
ROSN;0;20140425;152246;224.240000000;130
ROSN;0;20140425;152246;224.220000000;90
ROSN;0;20140425;152246;224.220000000;100
ROSN;0;20140425;152246;224.220000000;30
ROSN;0;20140425;152246;224.220000000;10
ROSN;0;20140425;152246;224.220000000;10
ROSN;0;20140425;152246;224.220000000;90
ROSN;0;20140425;152246;224.220000000;10
ROSN;0;20140425;152246;224.220000000;10
ROSN;0;20140425;152246;224.220000000;10
ROSN;0;20140425;152246;224.210000000;90
ROSN;0;20140425;152247;224.210000000;100
ROSN;0;20140425;152247;224.210000000;100
ROSN;0;20140425;152249;224.210000000;100
ROSN;0;20140425;152249;224.210000000;100
ROSN;0;20140425;152249;224.210000000;200
ROSN;0;20140425;152249;224.210000000;200
ROSN;0;20140425;152249;224.210000000;100
ROSN;0;20140425;152249;224.210000000;100
ROSN;0;20140425;152250;224.210000000;200
ROSN;0;20140425;152250;224.210000000;200
ROSN;0;20140425;152250;224.210000000;100
ROSN;0;20140425;152250;224.210000000;100
ROSN;0;20140425;152252;224.210000000;100
ROSN;0;20140425;152307;224.210000000;10
ROSN;0;20140425;152307;224.210000000;10
ROSN;0;20140425;152308;224.210000000;40
ROSN;0;20140425;152309;224.210000000;10
ROSN;0;20140425;152309;224.210000000;10
ROSN;0;20140425;152318;224.210000000;10
ROSN;0;20140425;152319;224.210000000;20
ROSN;0;20140425;152320;224.210000000;100
ROSN;0;20140425;152320;224.200000000;80
ROSN;0;20140425;152320;224.170000000;30
ROSN;0;20140425;152320;224.160000000;260
ROSN;0;20140425;152324;224.150000000;60
ROSN;0;20140425;152324;224.150000000;10
ROSN;0;20140425;152324;224.150000000;30
ROSN;0;20140425;152324;224.150000000;210
ROSN;0;20140425;152324;224.150000000;10
ROSN;0;20140425;152324;224.140000000;80
ROSN;0;20140425;152325;224.140000000;200
ROSN;0;20140425;152325;224.210000000;300
ROSN;0;20140425;152325;224.220000000;600
ROSN;0;20140425;152325;224.230000000;80
ROSN;0;20140425;152325;224.250000000;20
ROSN;0;20140425;152327;224.130000000;100
ROSN;0;20140425;152327;224.120000000;200
ROSN;0;20140425;152327;224.110000000;300
ROSN;0;20140425;152327;224.110000000;700
ROSN;0;20140425;152327;224.100000000;200
ROSN;0;20140425;152327;224.100000000;30
ROSN;0;20140425;152327;224.100000000;20
ROSN;0;20140425;152327;224.100000000;40
ROSN;0;20140425;152327;224.100000000;490
ROSN;0;20140425;152327;224.100000000;70
ROSN;0;20140425;152327;224.100000000;20
ROSN;0;20140425;152327;224.100000000;30
ROSN;0;20140425;152327;224.100000000;10
ROSN;0;20140425;152327;224.100000000;10
ROSN;0;20140425;152327;224.100000000;80
ROSN;0;20140425;152327;224.100000000;300
ROSN;0;20140425;152327;224.070000000;10
ROSN;0;20140425;152327;224.060000000;50
ROSN;0;20140425;152327;224.060000000;10
ROSN;0;20140425;152327;224.060000000;40
ROSN;0;20140425;152327;224.060000000;20
ROSN;0;20140425;152328;224.060000000;90
ROSN;0;20140425;152328;224.060000000;930
ROSN;0;20140425;152328;224.050000000;340
ROSN;0;20140425;152328;224.070000000;300
ROSN;0;20140425;152328;224.070000000;200
ROSN;0;20140425;152329;224.050000000;100
ROSN;0;20140425;152329;224.050000000;60
ROSN;0;20140425;152330;224.070000000;100
ROSN;0;20140425;152330;224.080000000;300
ROSN;0;20140425;152330;224.100000000;100
ROSN;0;20140425;152330;224.100000000;200
ROSN;0;20140425;152330;224.130000000;60
ROSN;0;20140425;152330;224.140000000;2990
ROSN;0;20140425;152330;224.120000000;310
ROSN;0;20140425;152330;224.140000000;90
ROSN;0;20140425;152330;224.140000000;110
ROSN;0;20140425;152330;224.150000000;100
ROSN;0;20140425;152330;224.150000000;420
ROSN;0;20140425;152330;224.160000000;100
ROSN;0;20140425;152330;224.160000000;300
ROSN;0;20140425;152330;224.180000000;440
ROSN;0;20140425;152330;224.190000000;450
ROSN;0;20140425;152330;224.210000000;2480
ROSN;0;20140425;152330;224.220000000;440
ROSN;0;20140425;152330;224.320000000;680
ROSN;0;20140425;152330;224.320000000;390
ROSN;0;20140425;152330;224.320000000;20
ROSN;0;20140425;152330;224.320000000;10
ROSN;0;20140425;152330;224.320000000;200
ROSN;0;20140425;152330;224.060000000;200
ROSN;0;20140425;152330;224.320000000;40
ROSN;0;20140425;152330;224.320000000;200
ROSN;0;20140425;152330;224.330000000;200
ROSN;0;20140425;152330;224.360000000;10
ROSN;0;20140425;152330;224.330000000;200
ROSN;0;20140425;152330;224.180000000;10
ROSN;0;20140425;152330;224.120000000;10
ROSN;0;20140425;152330;224.110000000;90
ROSN;0;20140425;152330;224.110000000;100
ROSN;0;20140425;152331;224.110000000;200
ROSN;0;20140425;152334;224.170000000;440
ROSN;0;20140425;152334;224.200000000;200
ROSN;0;20140425;152334;224.220000000;100
ROSN;0;20140425;152334;224.230000000;380
ROSN;0;20140425;152334;224.240000000;450
ROSN;0;20140425;152334;224.250000000;20
ROSN;0;20140425;152335;224.130000000;120
ROSN;0;20140425;152335;224.130000000;920
ROSN;0;20140425;152336;224.120000000;10
ROSN;0;20140425;152336;224.120000000;780
ROSN;0;20140425;152336;224.120000000;250
ROSN;0;20140425;152337;224.230000000;200
ROSN;0;20140425;152339;224.120000000;190
ROSN;0;20140425;152339;224.120000000;850
ROSN;0;20140425;152340;224.120000000;10
ROSN;0;20140425;152340;224.120000000;10
ROSN;0;20140425;152340;224.110000000;120
ROSN;0;20140425;152343;224.220000000;80
ROSN;0;20140425;152343;224.120000000;10
ROSN;0;20140425;152343;224.120000000;1030
ROSN;0;20140425;152423;224.200000000;10
ROSN;0;20140425;152434;224.200000000;30
ROSN;0;20140425;152454;224.300000000;10
ROSN;0;20140425;152454;224.300000000;10
ROSN;0;20140425;152506;224.300000000;50
ROSN;0;20140425;152600;224.460000000;10
ROSN;0;20140425;152607;224.460000000;220
ROSN;0;20140425;152615;224.460000000;200
ROSN;0;20140425;152729;224.610000000;110
ROSN;0;20140425;152729;224.610000000;760
ROSN;0;20140425;152729;224.610000000;100
ROSN;0;20140425;152730;224.560000000;200
ROSN;0;20140425;152730;224.640000000;20
ROSN;0;20140425;152730;224.640000000;10
ROSN;0;20140425;152843;224.560000000;170
ROSN;0;20140425;152843;224.560000000;30
ROSN;0;20140425;152845;224.460000000;10
ROSN;0;20140425;152845;224.450000000;200
ROSN;0;20140425;152845;224.370000000;10
ROSN;0;20140425;152847;224.270000000;10
ROSN;0;20140425;152850;224.260000000;100
ROSN;0;20140425;152909;224.270000000;10
ROSN;0;20140425;152909;224.260000000;1090
ROSN;0;20140425;152909;224.260000000;100
ROSN;0;20140425;152909;224.260000000;1710
ROSN;0;20140425;152914;224.080000000;100
ROSN;0;20140425;152915;224.080000000;500
ROSN;0;20140425;152915;224.080000000;10
ROSN;0;20140425;152915;224.070000000;490
ROSN;0;20140425;152916;224.070000000;100
ROSN;0;20140425;152917;224.070000000;1500
ROSN;0;20140425;152917;224.070000000;600
ROSN;0;20140425;152917;224.070000000;300
ROSN;0;20140425;152941;224.080000000;10
ROSN;0;20140425;152942;224.050000000;20
ROSN;0;20140425;152942;224.030000000;100
ROSN;0;20140425;152942;224.030000000;310
ROSN;0;20140425;152942;224.010000000;900
ROSN;0;20140425;152942;224.020000000;610
ROSN;0;20140425;152942;224.010000000;200
ROSN;0;20140425;152942;224.010000000;100
ROSN;0;20140425;152942;224.010000000;280
ROSN;0;20140425;152942;224.010000000;70
ROSN;0;20140425;152942;224.010000000;60
ROSN;0;20140425;152942;224.010000000;900
ROSN;0;20140425;152942;224.020000000;500
ROSN;0;20140425;152942;224.010000000;40
ROSN;0;20140425;152942;224.010000000;310
ROSN;0;20140425;152942;224.010000000;10
ROSN;0;20140425;152942;224.010000000;100
ROSN;0;20140425;152943;224.010000000;90
ROSN;0;20140425;152943;224.010000000;200
ROSN;0;20140425;152943;224.010000000;100
ROSN;0;20140425;152943;224.020000000;800
ROSN;0;20140425;152944;224.020000000;1000
ROSN;0;20140425;152945;224.010000000;20
ROSN;0;20140425;152946;224.010000000;100
ROSN;0;20140425;152947;224.010000000;200
ROSN;0;20140425;152947;224.020000000;5000
ROSN;0;20140425;152947;224.020000000;3290
ROSN;0;20140425;152947;224.020000000;200
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;200
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;500
ROSN;0;20140425;152947;224.020000000;400
ROSN;0;20140425;152947;224.020000000;1600
ROSN;0;20140425;152947;224.020000000;200
ROSN;0;20140425;152947;224.020000000;200
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;200
ROSN;0;20140425;152947;224.020000000;1000
ROSN;0;20140425;152947;224.020000000;100
ROSN;0;20140425;152947;224.020000000;200
ROSN;0;20140425;152947;224.020000000;200
ROSN;0;20140425;152947;224.020000000;500
ROSN;0;20140425;152947;224.040000000;3000
ROSN;0;20140425;152947;224.050000000;1020
ROSN;0;20140425;152947;224.070000000;380
ROSN;0;20140425;152947;224.070000000;100
ROSN;0;20140425;152947;224.120000000;910
ROSN;0;20140425;152947;224.220000000;450
ROSN;0;20140425;152947;224.230000000;910
ROSN;0;20140425;152947;224.230000000;500
ROSN;0;20140425;152947;224.240000000;3000
ROSN;0;20140425;152947;224.260000000;140
ROSN;0;20140425;152947;224.250000000;10
ROSN;0;20140425;152947;224.260000000;750
ROSN;0;20140425;152949;224.230000000;300
ROSN;0;20140425;152949;224.240000000;100
ROSN;0;20140425;152949;224.250000000;790
ROSN;0;20140425;152949;224.250000000;60
ROSN;0;20140425;152949;224.250000000;20
ROSN;0;20140425;152951;224.260000000;380
ROSN;0;20140425;152951;224.250000000;10
ROSN;0;20140425;152951;224.250000000;10
ROSN;0;20140425;152951;224.250000000;350
ROSN;0;20140425;152951;224.250000000;20
ROSN;0;20140425;152951;224.250000000;10
ROSN;0;20140425;152951;224.250000000;20
ROSN;0;20140425;152951;224.250000000;10
ROSN;0;20140425;152958;224.250000000;10
ROSN;0;20140425;152958;224.250000000;10
ROSN;0;20140425;152958;224.250000000;10
ROSN;0;20140425;152959;224.250000000;100
ROSN;0;20140425;153000;224.250000000;100
ROSN;0;20140425;153000;224.250000000;10
ROSN;0;20140425;153000;224.250000000;110
ROSN;0;20140425;153000;224.250000000;90
ROSN;0;20140425;153000;224.250000000;10
ROSN;0;20140425;153000;224.250000000;20
ROSN;0;20140425;153000;224.250000000;10
ROSN;0;20140425;153000;224.250000000;20
ROSN;0;20140425;153000;224.250000000;400
ROSN;0;20140425;153000;224.250000000;190
ROSN;0;20140425;153000;224.170000000;150
ROSN;0;20140425;153000;224.170000000;10
ROSN;0;20140425;153003;224.100000000;100
ROSN;0;20140425;153003;224.100000000;300
ROSN;0;20140425;153003;224.100000000;100
ROSN;0;20140425;153005;224.100000000;260
ROSN;0;20140425;153005;224.100000000;10
ROSN;0;20140425;153005;224.090000000;30
ROSN;0;20140425;153005;224.100000000;10
ROSN;0;20140425;153005;224.090000000;190
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;20
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;10
ROSN;0;20140425;153006;224.070000000;30
ROSN;0;20140425;153006;224.070000000;60
ROSN;0;20140425;153006;224.020000000;50
ROSN;0;20140425;153006;224.020000000;30
ROSN;0;20140425;153006;224.010000000;300
ROSN;0;20140425;153007;224.010000000;20
ROSN;0;20140425;153007;224.010000000;20
ROSN;0;20140425;153007;224.010000000;350
ROSN;0;20140425;153007;224.010000000;100
ROSN;0;20140425;153007;224.010000000;350
ROSN;0;20140425;153007;224.010000000;100
ROSN;0;20140425;153007;224.010000000;10
ROSN;0;20140425;153007;224.010000000;10
ROSN;0;20140425;153007;224.010000000;50
ROSN;0;20140425;153007;224.010000000;10
ROSN;0;20140425;153007;224.010000000;20
ROSN;0;20140425;153007;224.010000000;10
ROSN;0;20140425;153009;224.010000000;200
ROSN;0;20140425;153010;224.010000000;300
ROSN;0;20140425;153010;224.010000000;100
ROSN;0;20140425;153012;224.010000000;300
ROSN;0;20140425;153012;224.010000000;200
ROSN;0;20140425;153012;224.040000000;20
ROSN;0;20140425;153017;224.040000000;100
ROSN;0;20140425;153027;224.010000000;200
ROSN;0;20140425;153027;224.010000000;200
ROSN;0;20140425;153027;224.030000000;200
ROSN;0;20140425;153027;224.020000000;300
ROSN;0;20140425;153027;224.010000000;100
ROSN;0;20140425;153027;224.010000000;100
ROSN;0;20140425;153029;224.020000000;100
ROSN;0;20140425;153029;224.010000000;100
ROSN;0;20140425;153034;224.010000000;300
ROSN;0;20140425;153040;224.010000000;340
ROSN;0;20140425;153040;224.010000000;20
ROSN;0;20140425;153040;224.030000000;20
ROSN;0;20140425;153040;224.010000000;100
ROSN;0;20140425;153040;224.010000000;100
ROSN;0;20140425;153040;224.010000000;100
ROSN;0;20140425;153041;224.010000000;10
ROSN;0;20140425;153041;224.010000000;10
ROSN;0;20140425;153041;224.010000000;50
ROSN;0;20140425;153041;224.010000000;10
ROSN;0;20140425;153041;224.010000000;30
ROSN;0;20140425;153041;224.010000000;100
ROSN;0;20140425;153041;224.010000000;100
ROSN;0;20140425;153041;224.020000000;100
ROSN;0;20140425;153041;224.010000000;100
ROSN;0;20140425;153041;224.010000000;100
ROSN;0;20140425;153041;224.010000000;100
ROSN;0;20140425;153041;224.010000000;100
ROSN;0;20140425;153041;224.010000000;50
ROSN;0;20140425;153041;224.000000000;100
ROSN;0;20140425;153041;224.000000000;50
ROSN;0;20140425;153041;224.000000000;10
ROSN;0;20140425;153041;224.000000000;40
ROSN;0;20140425;153042;224.000000000;200
ROSN;0;20140425;153042;224.000000000;300
ROSN;0;20140425;153042;224.000000000;200
ROSN;0;20140425;153042;224.000000000;300
ROSN;0;20140425;153042;224.000000000;300
ROSN;0;20140425;153042;224.000000000;300
ROSN;0;20140425;153042;224.000000000;300
ROSN;0;20140425;153044;224.000000000;200
ROSN;0;20140425;153044;224.000000000;200
ROSN;0;20140425;153044;224.000000000;100
ROSN;0;20140425;153045;224.000000000;100
ROSN;0;20140425;153045;224.000000000;200
ROSN;0;20140425;153045;224.000000000;100
ROSN;0;20140425;153045;224.000000000;100
ROSN;0;20140425;153045;224.000000000;100
ROSN;0;20140425;153045;224.010000000;300
ROSN;0;20140425;153045;224.000000000;150
ROSN;0;20140425;153046;224.000000000;300
ROSN;0;20140425;153046;224.000000000;1040
ROSN;0;20140425;153047;224.010000000;10
ROSN;0;20140425;153054;224.000000000;470
ROSN;0;20140425;153054;224.000000000;10
ROSN;0;20140425;153054;224.000000000;100
ROSN;0;20140425;153054;224.000000000;10
ROSN;0;20140425;153054;224.000000000;100
ROSN;0;20140425;153054;224.000000000;20
ROSN;0;20140425;153054;224.000000000;10
ROSN;0;20140425;153054;224.000000000;200
ROSN;0;20140425;153054;224.000000000;20
ROSN;0;20140425;153054;224.000000000;10
ROSN;0;20140425;153054;224.000000000;90
ROSN;0;20140425;153055;224.020000000;10
ROSN;0;20140425;153055;224.020000000;10
ROSN;0;20140425;153055;224.020000000;10
ROSN;0;20140425;153055;224.020000000;290
ROSN;0;20140425;153055;224.020000000;420
ROSN;0;20140425;153055;224.020000000;30
ROSN;0;20140425;153103;224.010000000;10
ROSN;0;20140425;153103;224.010000000;50
ROSN;0;20140425;153103;224.000000000;10
ROSN;0;20140425;153103;224.000000000;50
ROSN;0;20140425;153103;224.000000000;100
ROSN;0;20140425;153103;224.000000000;20
ROSN;0;20140425;153103;224.000000000;60
ROSN;0;20140425;153103;224.000000000;100
ROSN;0;20140425;153103;224.000000000;400
ROSN;0;20140425;153103;224.000000000;100
ROSN;0;20140425;153103;224.000000000;200
ROSN;0;20140425;153103;224.000000000;100
ROSN;0;20140425;153109;224.000000000;40
ROSN;0;20140425;153109;224.000000000;10
ROSN;0;20140425;153109;223.910000000;3000
ROSN;0;20140425;153109;223.900000000;10
ROSN;0;20140425;153109;223.900000000;10
ROSN;0;20140425;153109;223.900000000;10
ROSN;0;20140425;153109;223.870000000;50
ROSN;0;20140425;153109;223.840000000;1920
ROSN;0;20140425;153110;223.840000000;50
ROSN;0;20140425;153111;223.840000000;50
ROSN;0;20140425;153129;223.850000000;10
ROSN;0;20140425;153129;223.850000000;100
ROSN;0;20140425;153129;223.840000000;10
ROSN;0;20140425;153129;223.840000000;910
ROSN;0;20140425;153129;223.850000000;1010
ROSN;0;20140425;153130;223.840000000;10
ROSN;0;20140425;153148;223.840000000;80
ROSN;0;20140425;153152;223.880000000;10
ROSN;0;20140425;153152;223.880000000;910
ROSN;0;20140425;153152;223.870000000;3000
ROSN;0;20140425;153152;223.810000000;1910
ROSN;0;20140425;153152;223.800000000;3000
ROSN;0;20140425;153152;223.800000000;4050
ROSN;0;20140425;153159;223.960000000;20
ROSN;0;20140425;153159;223.960000000;30
ROSN;0;20140425;153200;224.000000000;990
ROSN;0;20140425;153200;224.000000000;10
ROSN;0;20140425;153200;224.040000000;2020
ROSN;0;20140425;153221;224.040000000;100
ROSN;0;20140425;153224;224.040000000;10
ROSN;0;20140425;153226;224.040000000;200
ROSN;0;20140425;153248;223.970000000;720
ROSN;0;20140425;153248;223.950000000;500
ROSN;0;20140425;153248;223.950000000;10
ROSN;0;20140425;153252;223.860000000;300
ROSN;0;20140425;153254;223.870000000;10
ROSN;0;20140425;153254;223.870000000;10
ROSN;0;20140425;153255;223.860000000;300
ROSN;0;20140425;153255;223.860000000;160
ROSN;0;20140425;153255;223.860000000;130
ROSN;0;20140425;153255;223.860000000;130
ROSN;0;20140425;153255;223.840000000;500
ROSN;0;20140425;153255;223.800000000;80
ROSN;0;20140425;153256;223.800000000;110
ROSN;0;20140425;153256;223.800000000;810
ROSN;0;20140425;153258;223.760000000;240
ROSN;0;20140425;153258;223.760000000;110
ROSN;0;20140425;153258;223.760000000;110
ROSN;0;20140425;153258;223.760000000;110
ROSN;0;20140425;153258;223.760000000;70
ROSN;0;20140425;153258;223.760000000;100
ROSN;0;20140425;153258;223.760000000;170
ROSN;0;20140425;153258;223.760000000;90
ROSN;0;20140425;153259;223.770000000;10
ROSN;0;20140425;153259;223.770000000;30
ROSN;0;20140425;153259;223.750000000;10
ROSN;0;20140425;153259;223.720000000;50
ROSN;0;20140425;153259;223.720000000;20
ROSN;0;20140425;153259;223.700000000;10
ROSN;0;20140425;153259;223.700000000;10
ROSN;0;20140425;153259;223.700000000;50
ROSN;0;20140425;153259;223.690000000;150
ROSN;0;20140425;153259;223.690000000;1040
ROSN;0;20140425;153303;223.780000000;910
ROSN;0;20140425;153303;223.750000000;10
ROSN;0;20140425;153303;223.760000000;140
ROSN;0;20140425;153305;223.700000000;100
ROSN;0;20140425;153305;223.750000000;320
ROSN;0;20140425;153305;223.760000000;310
ROSN;0;20140425;153305;223.790000000;140
ROSN;0;20140425;153305;223.800000000;90
ROSN;0;20140425;153305;223.810000000;960
ROSN;0;20140425;153313;223.710000000;10
ROSN;0;20140425;153341;223.770000000;160
ROSN;0;20140425;153350;223.820000000;10
ROSN;0;20140425;153350;223.830000000;490
ROSN;0;20140425;153424;223.840000000;70
ROSN;0;20140425;153424;223.840000000;200
ROSN;0;20140425;153441;223.880000000;40
ROSN;0;20140425;153442;223.890000000;60
ROSN;0;20140425;153442;223.890000000;20
ROSN;0;20140425;153443;223.910000000;10
ROSN;0;20140425;153455;223.980000000;90
ROSN;0;20140425;153455;224.010000000;10
ROSN;0;20140425;153455;224.020000000;40
ROSN;0;20140425;153456;224.070000000;350
ROSN;0;20140425;153456;224.070000000;20
ROSN;0;20140425;153501;224.050000000;10
ROSN;0;20140425;153501;224.040000000;1490
ROSN;0;20140425;153502;224.120000000;100
ROSN;0;20140425;153502;224.210000000;100
ROSN;0;20140425;153504;224.030000000;20
ROSN;0;20140425;153504;224.030000000;20
ROSN;0;20140425;153504;224.030000000;40
ROSN;0;20140425;153504;224.000000000;320
ROSN;0;20140425;153507;224.020000000;20
ROSN;0;20140425;153507;224.030000000;980
ROSN;0;20140425;153531;224.000000000;100
ROSN;0;20140425;153531;224.000000000;790
ROSN;0;20140425;153531;223.980000000;610
ROSN;0;20140425;153709;223.930000000;100
ROSN;0;20140425;153712;223.930000000;90
ROSN;0;20140425;153712;223.930000000;10
ROSN;0;20140425;153712;223.930000000;80
ROSN;0;20140425;153712;223.930000000;90
ROSN;0;20140425;153712;223.900000000;90
ROSN;0;20140425;153712;223.900000000;90
ROSN;0;20140425;153712;223.900000000;90
ROSN;0;20140425;153712;223.900000000;80
ROSN;0;20140425;153712;223.900000000;90
ROSN;0;20140425;153712;223.900000000;90
ROSN;0;20140425;153712;223.900000000;90
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153713;223.900000000;80
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153713;223.900000000;90
ROSN;0;20140425;153715;223.880000000;90
ROSN;0;20140425;153721;223.880000000;20
ROSN;0;20140425;153722;223.880000000;80
ROSN;0;20140425;153808;223.890000000;910
ROSN;0;20140425;153808;223.880000000;1810
ROSN;0;20140425;153808;223.870000000;380
ROSN;0;20140425;153808;223.860000000;50
ROSN;0;20140425;153808;223.790000000;1460
ROSN;0;20140425;153808;223.730000000;100
ROSN;0;20140425;153808;223.710000000;100
ROSN;0;20140425;153808;223.640000000;10
ROSN;0;20140425;153808;223.640000000;190
ROSN;0;20140425;153808;223.640000000;2170
ROSN;0;20140425;153808;223.640000000;500
ROSN;0;20140425;153808;223.640000000;140
ROSN;0;20140425;153808;223.640000000;1860
ROSN;0;20140425;153816;223.670000000;90
ROSN;0;20140425;153817;223.660000000;90
ROSN;0;20140425;153817;223.670000000;90
ROSN;0;20140425;153824;223.780000000;90
ROSN;0;20140425;153824;223.780000000;110
ROSN;0;20140425;153838;223.670000000;20
ROSN;0;20140425;153838;223.670000000;100
ROSN;0;20140425;153838;223.660000000;60
ROSN;0;20140425;153838;223.680000000;40
ROSN;0;20140425;153838;223.660000000;140
ROSN;0;20140425;153838;223.660000000;20
ROSN;0;20140425;153838;223.660000000;10
ROSN;0;20140425;153838;223.650000000;140
ROSN;0;20140425;153838;223.650000000;180
ROSN;0;20140425;153838;223.650000000;180
ROSN;0;20140425;153838;223.640000000;180
ROSN;0;20140425;153838;223.640000000;300
ROSN;0;20140425;153838;223.630000000;170
ROSN;0;20140425;153838;223.660000000;180
ROSN;0;20140425;153842;223.630000000;200
ROSN;0;20140425;153842;223.630000000;400
ROSN;0;20140425;153849;223.700000000;20
ROSN;0;20140425;153849;223.700000000;170
ROSN;0;20140425;153849;223.610000000;200
ROSN;0;20140425;153853;223.630000000;430
ROSN;0;20140425;153855;223.780000000;20
ROSN;0;20140425;153859;223.630000000;10
ROSN;0;20140425;153859;223.630000000;100
ROSN;0;20140425;153859;223.620000000;70
ROSN;0;20140425;153859;223.620000000;180
ROSN;0;20140425;153859;223.620000000;150
ROSN;0;20140425;153859;223.620000000;20
ROSN;0;20140425;153904;223.610000000;180
ROSN;0;20140425;153911;223.610000000;180
ROSN;0;20140425;153916;223.620000000;10
ROSN;0;20140425;153917;223.700000000;990
ROSN;0;20140425;153917;223.700000000;440
ROSN;0;20140425;153917;223.700000000;400
ROSN;0;20140425;153917;223.700000000;170
ROSN;0;20140425;153930;223.630000000;180
ROSN;0;20140425;153930;223.630000000;170
ROSN;0;20140425;153930;223.630000000;50
ROSN;0;20140425;153930;223.620000000;10
ROSN;0;20140425;153930;223.610000000;120
ROSN;0;20140425;153930;223.610000000;180
ROSN;0;20140425;153931;223.610000000;200
ROSN;0;20140425;153933;223.710000000;20
ROSN;0;20140425;153936;223.630000000;30
ROSN;0;20140425;153936;223.620000000;150
ROSN;0;20140425;153941;223.620000000;170
ROSN;0;20140425;153947;223.620000000;180
ROSN;0;20140425;153954;223.620000000;10
ROSN;0;20140425;153954;223.610000000;170
ROSN;0;20140425;153956;223.610000000;180
ROSN;0;20140425;153959;223.610000000;170
ROSN;0;20140425;154000;223.710000000;20
ROSN;0;20140425;154000;223.710000000;180
ROSN;0;20140425;154000;223.710000000;100
ROSN;0;20140425;154001;223.710000000;10
ROSN;0;20140425;154007;223.620000000;180
ROSN;0;20140425;154009;223.620000000;100
ROSN;0;20140425;154009;223.610000000;30
ROSN;0;20140425;154015;223.700000000;10
ROSN;0;20140425;154015;223.710000000;90
ROSN;0;20140425;154015;223.620000000;10
ROSN;0;20140425;154015;223.610000000;180
ROSN;0;20140425;154021;223.610000000;180
ROSN;0;20140425;154022;223.610000000;10
ROSN;0;20140425;154029;223.710000000;40
ROSN;0;20140425;154029;223.710000000;910
ROSN;0;20140425;154029;223.720000000;2050
ROSN;0;20140425;154030;223.620000000;110
ROSN;0;20140425;154031;223.710000000;10
ROSN;0;20140425;154041;223.640000000;100
ROSN;0;20140425;154048;223.710000000;20
ROSN;0;20140425;154052;223.640000000;400
ROSN;0;20140425;154103;223.710000000;10
ROSN;0;20140425;154112;223.750000000;330
ROSN;0;20140425;154112;223.780000000;50
ROSN;0;20140425;154120;223.720000000;300
ROSN;0;20140425;154120;223.720000000;500
ROSN;0;20140425;154120;223.710000000;2940
ROSN;0;20140425;154120;223.700000000;180
ROSN;0;20140425;154123;223.820000000;900
ROSN;0;20140425;154123;223.840000000;10
ROSN;0;20140425;154123;223.840000000;2680
ROSN;0;20140425;154123;223.850000000;1410
ROSN;0;20140425;154131;223.700000000;900
ROSN;0;20140425;154131;223.700000000;200
ROSN;0;20140425;154200;223.830000000;100
ROSN;0;20140425;154212;223.750000000;200
ROSN;0;20140425;154212;223.750000000;90
ROSN;0;20140425;154212;223.750000000;540
ROSN;0;20140425;154213;223.840000000;20
ROSN;0;20140425;154213;223.840000000;30
ROSN;0;20140425;154215;223.730000000;60
ROSN;0;20140425;154215;223.730000000;40
ROSN;0;20140425;154215;223.700000000;330
ROSN;0;20140425;154215;223.640000000;50
ROSN;0;20140425;154215;223.630000000;30
ROSN;0;20140425;154215;223.620000000;590
ROSN;0;20140425;154233;223.730000000;10
ROSN;0;20140425;154313;223.740000000;30
ROSN;0;20140425;154350;223.740000000;20
ROSN;0;20140425;154424;223.740000000;90
ROSN;0;20140425;154507;223.700000000;180
ROSN;0;20140425;154507;223.700000000;40
ROSN;0;20140425;154507;223.700000000;100
ROSN;0;20140425;154558;223.740000000;10
ROSN;0;20140425;154609;223.660000000;100
